cost_id,date_key,stage_id,payroll_hours,material_cost,utility_cost
8703,20240815,5,8.2,418.96,130.34
8704,20240521,3,9.3,291.72,110.5
8705,20240312,7,5.3,181.62,76.66
8706,20240626,7,6.0,209.53,87.11
8707,20241213,7,5.5,199.93,55.1
8708,20240823,2,6.9,244.72,96.79
8709,20240130,1,9.2,305.25,111.32
8710,20240617,7,7.4,173.38,89.43
8711,20240112,3,7.8,350.14,80.37
8712,20240323,7,7.3,242.49,77.87
8713,20250313,1,9.7,406.98,109.16
8714,20240215,6,7.0,241.97,62.53
8715,20240715,1,9.2,330.93,117.04
8716,20241127,4,7.2,236.33,84.33
8717,20241121,7,7.1,212.34,84.36
8718,20240105,1,9.3,395.55,104.57
8719,20240328,5,9.0,498.51,138.47
8720,20240414,1,9.9,378.51,153.91
8721,20240525,6,7.5,225.01,91.5
8722,20240601,3,7.3,248.69,111.53
8723,20240704,6,6.3,253.14,71.13
8724,20240908,4,6.4,191.75,76.29
8725,20240702,4,6.1,188.43,90.46
8726,20240128,6,8.7,232.78,67.38
8727,20250308,5,9.1,449.47,128.78
8728,20240803,7,7.5,178.6,57.29
8729,20241208,3,8.6,259.95,69.38
8730,20240305,7,5.7,222.98,66.87
8731,20240724,4,6.2,256.97,83.98
8732,20240323,4,7.2,221.83,68.91
8733,20241020,7,6.5,220.45,65.72
8734,20240406,6,6.0,270.44,87.17
8735,20240410,4,7.6,234.64,102.0
8736,20240716,7,7.7,192.69,72.79
8737,20241016,7,5.1,189.35,76.53
8738,20250210,2,6.7,269.83,78.94
8739,20240903,3,7.2,324.93,81.39
8740,20241212,4,6.9,247.09,77.13
8741,20240521,3,9.7,273.54,108.5
8742,20240801,5,9.9,429.87,134.41
8743,20241020,3,8.8,313.85,91.39
8744,20240318,5,9.4,473.13,142.2
8745,20240214,2,6.2,287.01,77.63
8746,20240301,5,9.9,513.55,122.7
8747,20250127,6,7.8,236.31,59.64
8748,20240722,7,5.4,219.3,66.81
8749,20240329,5,8.7,491.65,124.83
8750,20240509,1,8.8,294.13,157.69
8751,20240109,5,9.2,462.63,109.66
8752,20250309,2,8.9,246.11,91.18
8753,20250304,5,8.6,497.32,120.41
8754,20240204,7,7.9,216.98,72.91
8755,20250114,7,7.4,187.89,58.19
8756,20240302,5,10.4,561.83,125.39
8757,20240402,7,5.1,189.14,65.35
8758,20250316,2,6.6,322.71,80.06
8759,20241221,5,8.2,470.76,116.25
8760,20241028,5,9.8,448.01,135.37
8761,20250328,3,9.4,265.35,83.43
8762,20240321,6,7.6,195.59,69.89
8763,20241219,1,9.3,409.09,95.91
8764,20240423,5,8.9,394.41,153.07
8765,20240315,7,5.7,224.97,71.44
8766,20250217,4,7.8,198.02,72.64
8767,20241101,2,7.5,255.75,77.8
8768,20240402,4,7.4,249.92,90.6
8769,20240927,6,6.7,221.0,70.76
8770,20241018,7,6.9,192.37,78.5
8771,20250226,4,6.7,207.87,90.95
8772,20250319,4,7.2,273.95,92.15
8773,20240603,7,7.0,178.7,86.86
8774,20240223,6,8.1,253.79,63.49
8775,20240102,6,7.6,198.64,63.76
8776,20240310,4,6.3,264.41,70.82
8777,20240916,2,8.6,226.69,95.23
8778,20240802,1,9.6,306.51,117.85
8779,20240216,7,6.4,252.42,65.32
8780,20240404,6,6.4,219.56,96.21
8781,20240624,4,5.3,216.66,100.58
8782,20250316,6,8.1,192.09,77.44
8783,20241116,6,6.1,251.65,72.82
8784,20240704,3,8.2,292.96,83.78
8785,20240427,5,9.1,460.53,157.18
8786,20240627,4,7.5,228.46,96.64
8787,20240903,4,6.1,229.91,87.31
8788,20241029,5,8.7,444.46,129.54
8789,20241128,7,5.3,172.49,71.97
8790,20241121,5,10.3,451.49,120.45
8791,20240610,6,6.4,262.21,90.49
8792,20250224,2,6.7,299.95,84.53
8793,20240701,6,6.4,220.85,74.28
8794,20241217,5,10.1,495.65,104.2
8795,20241026,1,9.9,379.21,135.65
8796,20240725,7,6.2,205.26,60.78
8797,20240425,3,7.7,272.09,104.06
8798,20241119,4,5.0,211.22,97.84
8799,20250302,2,8.5,329.83,86.96
8800,20241127,4,5.0,257.31,80.35
8801,20250128,7,5.7,212.34,73.15
8802,20250325,7,7.1,201.2,80.31
8803,20241209,1,8.3,386.24,107.78
8804,20240928,6,8.1,269.13,65.45
8805,20241017,4,7.7,179.61,71.75
8806,20240904,3,9.3,256.12,69.63
8807,20240209,7,6.6,186.05,58.06
8808,20240826,1,9.0,375.28,122.81
8809,20240312,4,5.2,228.39,92.34
8810,20241214,6,7.3,245.27,66.79
8811,20250321,5,10.9,498.42,135.86
8812,20240203,5,9.7,470.24,133.92
8813,20240505,6,6.8,289.74,87.58
8814,20240618,3,8.1,257.6,102.56
8815,20240902,1,8.4,318.08,132.33
8816,20240916,2,7.7,307.38,99.11
8817,20250322,5,10.5,510.88,133.99
8818,20240123,7,7.8,216.46,53.21
8819,20240518,7,5.7,205.5,87.64
8820,20240123,5,10.8,495.68,107.05
8821,20240707,4,5.6,239.65,79.29
8822,20241120,7,6.3,187.54,70.45
8823,20250311,1,9.9,248.54,127.84
8824,20241112,5,9.6,411.84,138.95
8825,20240917,4,6.4,217.73,93.03
8826,20240818,2,8.9,317.45,87.51
8827,20240117,2,6.5,277.41,91.35
8828,20240327,5,10.0,507.65,125.94
8829,20241016,5,10.2,562.66,129.82
8830,20240403,5,10.6,526.52,162.23
8831,20240523,1,8.6,330.96,148.87
8832,20240430,5,8.9,456.77,157.2
8833,20241229,4,7.6,234.62,63.92
8834,20241216,2,8.4,341.33,76.34
8835,20250122,1,8.3,403.22,100.92
8836,20240911,2,9.0,271.97,76.47
8837,20240221,7,7.3,162.48,70.5
8838,20240502,1,8.9,388.91,145.75
8839,20241002,2,7.9,276.24,82.41
8840,20250307,6,7.5,240.5,78.8
8841,20240405,7,7.3,217.45,103.27
8842,20240407,7,7.8,173.35,96.18
8843,20250310,7,7.8,198.61,67.71
8844,20250304,5,8.5,430.43,119.05
8845,20250105,5,9.4,513.56,119.79
8846,20240808,4,6.7,175.11,60.06
8847,20250308,5,9.8,479.64,136.27
8848,20240819,7,7.8,205.57,52.0
8849,20250315,2,8.7,263.11,92.17
8850,20240103,4,6.7,242.28,75.53
8851,20240211,2,6.7,246.24,74.22
8852,20250330,3,7.8,244.04,80.7
8853,20240618,4,6.3,190.43,111.6
8854,20240819,4,5.3,204.99,77.76
8855,20240731,1,8.5,307.23,131.14
8856,20240408,6,6.7,235.48,88.44
8857,20241222,2,6.8,270.91,71.28
8858,20240129,2,8.3,239.75,77.68
8859,20240524,2,7.8,326.73,128.02
8860,20241228,5,9.3,532.99,120.33
8861,20240604,1,8.1,361.26,157.66
8862,20240229,1,8.8,370.01,121.11
8863,20240802,2,6.9,302.81,101.66
8864,20240807,5,9.6,401.98,130.71
8865,20240216,2,7.6,267.13,88.01
8866,20250115,5,9.8,506.65,115.07
8867,20240111,6,7.0,255.27,78.87
8868,20241116,3,7.9,260.89,81.11
8869,20240229,1,9.2,371.74,107.47
8870,20240328,3,8.1,224.65,86.28
8871,20250320,4,7.2,198.88,68.05
8872,20240212,1,8.9,345.05,112.62
8873,20240615,3,7.8,274.58,103.46
8874,20240426,3,9.0,322.12,111.39
8875,20240913,7,6.7,227.34,54.13
8876,20240921,4,6.7,215.91,78.1
8877,20240819,5,8.1,515.73,146.27
8878,20240731,6,7.0,255.85,68.32
8879,20240314,6,7.7,245.04,74.19
8880,20250127,6,6.0,231.23,78.62
8881,20250121,4,6.3,238.75,80.41
8882,20240605,5,9.1,465.22,177.57
8883,20241207,6,7.3,222.07,68.37
8884,20240817,4,5.3,219.1,70.12
8885,20240211,1,9.9,262.77,102.21
8886,20241226,6,8.6,264.61,82.49
8887,20241025,3,9.5,246.28,75.55
8888,20240403,3,8.6,284.34,110.81
8889,20240901,7,6.0,183.59,75.31
8890,20240531,5,8.1,521.32,163.66
8891,20240103,7,6.2,175.95,52.11
8892,20240920,4,6.9,211.26,83.56
8893,20240214,7,6.4,194.81,69.34
8894,20240602,2,8.2,249.47,106.08
8895,20250101,1,8.7,374.71,108.7
8896,20240814,2,8.3,271.07,81.26
8897,20240910,7,5.4,242.22,73.87
8898,20250310,3,7.7,302.42,74.19
8899,20240810,6,8.8,284.16,76.72
8900,20240224,4,5.3,199.39,62.5
8901,20241015,5,8.6,459.14,144.66
8902,20250113,5,10.8,554.45,103.22
8903,20241226,6,8.0,246.25,68.12
8904,20250222,6,7.2,273.39,75.83
8905,20241201,5,9.1,478.07,112.12
8906,20240111,7,6.2,173.56,54.6
8907,20240625,3,7.5,260.09,95.19
8908,20240319,1,8.5,324.69,117.52
8909,20241007,2,8.1,263.83,85.92
8910,20240719,3,7.2,327.68,87.4
8911,20250128,4,7.6,204.29,81.7
8912,20240621,5,8.6,511.23,150.02
8913,20240513,4,7.6,233.08,84.02
8914,20240604,3,8.6,295.66,107.62
8915,20240925,4,7.6,220.2,85.84
8916,20240824,2,8.6,234.36,93.33
8917,20240317,7,6.3,173.47,60.28
8918,20241115,5,9.4,451.11,130.74
8919,20241231,2,7.0,262.84,79.08
8920,20240423,5,8.5,517.97,172.03
8921,20250217,5,8.8,480.72,115.66
8922,20240428,7,7.8,165.17,104.18
8923,20240512,4,7.1,193.91,102.72
8924,20240311,4,5.3,219.66,89.34
8925,20250108,5,10.2,455.16,108.55
8926,20240224,5,10.1,482.24,110.34
8927,20240805,4,6.4,235.53,79.57
8928,20250311,4,8.0,239.2,83.02
8929,20240128,7,6.0,195.14,63.46
8930,20240124,7,6.8,229.03,52.94
8931,20240912,3,8.5,270.22,83.96
8932,20240812,4,6.1,227.0,73.45
8933,20240625,2,6.3,269.79,111.65
8934,20240723,3,9.3,269.76,96.2
8935,20240404,7,5.2,223.47,93.88
8936,20250110,6,7.6,178.83,67.31
8937,20241214,2,6.1,320.61,88.7
8938,20250307,7,6.1,213.46,62.76
8939,20250218,3,8.0,327.67,86.73
8940,20250211,3,8.7,321.57,62.91
8941,20241231,5,10.1,509.55,119.75
8942,20240717,3,9.2,243.76,75.98
8943,20241002,7,5.9,228.41,80.38
8944,20240102,7,7.8,238.2,63.07
8945,20240227,6,6.4,315.79,67.14
8946,20241105,1,9.2,285.24,123.82
8947,20240911,3,9.7,333.2,77.5
8948,20240208,7,7.0,173.59,73.01
8949,20240119,3,8.3,228.09,78.74
8950,20240310,2,7.4,289.08,110.16
8951,20241124,3,10.0,261.85,88.79
8952,20240425,7,7.7,210.83,95.92
8953,20240511,4,6.9,229.71,98.64
8954,20241002,6,8.0,243.98,78.07
8955,20240510,2,9.0,345.36,108.64
8956,20240313,2,6.6,250.61,93.86
8957,20240331,2,7.6,268.99,100.34
8958,20240302,2,7.3,301.35,80.49
8959,20240715,4,7.0,191.49,70.84
8960,20250327,2,6.8,287.15,93.57
8961,20240526,6,6.9,225.1,100.28
8962,20240410,2,6.2,312.28,111.09
8963,20240928,4,6.2,143.87,93.55
8964,20250209,6,7.6,245.8,70.21
8965,20240726,3,9.7,295.09,90.71
8966,20240528,1,9.8,326.14,145.0
8967,20250315,3,9.2,255.13,87.05
8968,20250319,6,8.1,224.52,70.17
8969,20241016,4,7.7,223.46,84.4
8970,20240715,3,7.5,308.52,103.63
8971,20240306,2,8.3,288.67,93.98
8972,20240925,4,5.6,200.26,83.24
8973,20250105,4,6.9,225.16,70.5
8974,20240318,1,8.2,354.92,126.5
8975,20240528,1,9.5,320.54,149.2
8976,20250319,6,6.8,235.96,74.56
8977,20240714,6,6.3,232.24,81.31
8978,20240415,7,5.0,215.23,90.29
8979,20250305,3,8.7,291.27,86.98
8980,20240928,2,6.5,266.47,85.06
8981,20240701,1,9.7,291.53,106.51
8982,20240518,3,7.7,267.96,96.18
8983,20240202,3,9.7,265.74,61.4
8984,20240326,5,10.0,436.27,140.26
8985,20240426,5,8.8,565.85,148.79
8986,20250309,7,5.9,220.62,78.63
8987,20240628,2,7.1,259.31,105.54
8988,20240315,5,10.4,531.3,122.47
8989,20240807,7,7.6,180.18,76.03
8990,20240302,2,6.8,232.38,90.69
8991,20240617,2,6.9,340.98,114.66
8992,20240923,6,6.9,230.2,64.16
8993,20240501,4,5.4,167.55,97.95
8994,20240107,7,6.3,192.09,51.72
8995,20241130,3,7.4,256.87,85.34
8996,20240730,5,10.3,529.44,129.88
8997,20250203,1,9.6,275.8,103.27
8998,20241011,2,7.5,289.64,82.07
8999,20240917,2,7.4,310.49,95.87
9000,20240731,3,7.2,360.71,90.03
9001,20241115,3,7.5,244.65,69.86
9002,20250202,5,9.3,488.6,99.01
9003,20250124,5,9.6,541.41,105.47
9004,20241031,7,6.5,177.87,63.17
9005,20240802,2,9.0,281.8,77.7
9006,20241229,4,5.3,236.09,68.46
9007,20250310,6,9.0,282.95,74.95
9008,20241024,1,8.9,410.93,124.66
9009,20240418,1,8.7,382.52,152.7
9010,20241214,2,6.1,308.07,68.69
9011,20241116,3,8.4,253.47,88.94
9012,20240917,6,8.2,274.97,77.18
9013,20240725,2,7.2,317.44,93.7
9014,20240422,2,8.7,277.01,102.88
9015,20240124,1,8.9,302.49,102.14
9016,20241019,6,6.6,275.2,68.09
9017,20241104,2,8.5,287.8,88.51
9018,20240106,6,6.7,247.86,67.08
9019,20250226,2,7.8,247.38,84.04
9020,20240721,3,8.4,292.19,75.48
9021,20240329,4,5.6,281.14,65.99
9022,20240708,7,6.6,244.22,60.28
9023,20240728,1,8.8,406.25,117.96
9024,20240801,4,7.8,224.42,85.08
9025,20240229,6,6.5,256.95,50.15
9026,20241023,3,9.5,279.53,92.55
9027,20240110,5,9.9,516.45,115.39
9028,20240321,6,7.4,275.77,91.25
9029,20240402,6,8.0,274.22,89.6
9030,20241121,6,7.3,246.8,79.02
9031,20240514,2,6.9,208.69,109.67
9032,20240917,4,6.1,188.45,83.48
9033,20240127,7,7.9,176.77,55.64
9034,20240611,7,7.7,165.37,95.26
9035,20250314,2,7.7,373.3,89.22
9036,20240929,2,7.8,321.95,98.42
9037,20240107,1,9.5,310.28,104.55
9038,20240707,7,7.1,210.56,59.64
9039,20241116,4,5.8,192.99,69.9
9040,20240927,6,7.6,267.69,74.48
9041,20240704,5,10.4,491.27,128.86
9042,20241031,1,9.5,358.17,131.54
9043,20240221,2,7.0,265.78,82.09
9044,20241008,7,7.2,223.51,84.46
9045,20241025,4,6.7,234.75,81.64
9046,20241104,4,7.9,222.3,74.97
9047,20240422,1,8.3,353.56,150.34
9048,20240822,5,10.3,438.25,120.06
9049,20240702,1,9.4,278.33,116.07
9050,20240318,5,9.8,438.33,128.87
9051,20240502,1,8.8,343.7,158.03
9052,20240317,4,7.6,198.39,81.95
9053,20241119,2,6.7,267.06,86.05
9054,20250102,5,10.6,463.55,126.95
9055,20240816,7,5.1,190.07,69.36
9056,20240609,7,6.9,240.39,85.59
9057,20240926,4,7.6,253.5,74.26
9058,20240723,5,10.1,469.34,127.33
9059,20250204,5,10.4,423.95,107.64
9060,20240420,5,9.7,394.02,157.23
9061,20241021,6,8.9,267.45,83.71
9062,20240217,1,9.7,354.97,115.73
9063,20240513,6,8.2,270.98,91.5
9064,20250209,5,8.8,543.11,114.33
9065,20240327,6,7.0,270.13,83.06
9066,20241019,2,9.0,281.91,93.2
9067,20240409,5,10.2,397.47,163.32
9068,20240820,1,9.2,392.08,101.38
9069,20240905,5,10.1,443.26,124.39
9070,20240212,1,8.1,299.74,90.29
9071,20240214,4,7.5,187.5,77.53
9072,20240501,2,8.0,223.51,116.97
9073,20240811,1,8.9,363.77,120.92
9074,20250324,3,9.1,247.99,96.54
9075,20240511,3,8.5,287.99,111.55
9076,20250327,4,6.8,175.57,71.22
9077,20240226,5,8.3,485.06,104.65
9078,20240610,2,8.5,298.5,115.42
9079,20241012,7,5.9,197.84,68.93
9080,20240615,6,8.2,204.79,98.81
9081,20240725,4,5.1,224.02,85.41
9082,20241217,5,8.6,484.34,120.22
9083,20240330,4,6.8,223.49,85.97
9084,20250226,5,10.2,525.24,117.89
9085,20241123,5,10.3,460.22,125.29
9086,20240929,3,9.1,250.87,89.12
9087,20240403,4,5.8,208.24,91.06
9088,20240504,5,10.2,452.45,159.48
9089,20240408,6,8.8,281.63,98.3
9090,20240924,2,6.3,245.82,88.53
9091,20240918,2,8.1,276.48,85.6
9092,20250216,4,6.0,221.16,65.04
9093,20250201,1,9.1,354.74,109.66
9094,20240913,6,8.2,254.37,80.64
9095,20250226,3,9.6,305.12,71.43
9096,20240918,7,6.4,240.7,71.13
9097,20240420,6,8.8,211.83,80.06
9098,20240421,3,10.0,271.75,100.35
9099,20250303,2,7.2,304.36,98.58
9100,20250228,3,8.2,272.56,77.01
9101,20241216,4,6.7,243.67,67.34
9102,20240422,7,7.2,232.58,88.4
9103,20240816,1,9.1,376.64,116.51
9104,20250219,6,7.0,280.46,59.58
9105,20240406,4,6.8,247.46,96.01
9106,20240105,2,7.0,326.68,83.84
9107,20240216,3,8.3,275.24,74.88
9108,20240912,7,5.1,201.3,69.39
9109,20250204,4,7.0,196.03,60.8
9110,20241015,1,8.2,322.97,125.68
9111,20240618,6,7.3,271.9,99.61
9112,20250210,5,9.2,479.53,124.75
9113,20240310,3,9.5,276.58,80.51
9114,20241101,3,8.8,275.99,90.32
9115,20240605,5,10.3,436.01,153.41
9116,20241115,7,6.7,152.5,61.16
9117,20240817,3,9.3,249.45,94.06
9118,20240104,4,5.5,244.09,66.47
9119,20250111,6,6.1,270.98,63.31
9120,20250125,7,5.9,182.9,63.15
9121,20240319,6,6.6,224.75,84.15
9122,20240910,7,5.7,218.21,79.86
9123,20240708,2,6.3,262.13,81.62
9124,20241110,3,9.5,360.25,82.21
9125,20240528,2,9.0,291.14,111.84
9126,20240904,2,7.2,323.34,98.87
9127,20240928,6,6.5,241.69,83.56
9128,20241121,4,7.5,200.55,80.4
9129,20250131,6,7.8,182.66,55.99
9130,20240515,5,10.2,467.32,173.93
9131,20241112,6,6.7,286.0,63.72
9132,20250121,3,9.8,278.65,80.32
9133,20240420,1,8.1,308.85,144.33
9134,20250305,3,9.7,294.27,91.37
9135,20250321,4,5.2,273.19,82.06
9136,20240123,4,7.7,231.04,67.52
9137,20240909,7,6.2,184.89,80.41
9138,20240515,5,9.9,525.7,152.08
9139,20250207,2,7.8,293.62,93.81
9140,20241012,1,8.8,369.45,120.52
9141,20240825,3,9.2,288.57,84.55
9142,20240721,1,8.3,344.92,118.25
9143,20240223,2,6.8,344.55,68.24
9144,20250207,2,8.2,237.51,81.52
9145,20240914,1,8.6,346.18,125.74
9146,20240407,4,7.7,242.5,98.54
9147,20240524,7,6.7,170.45,84.87
9148,20240927,2,8.8,296.56,90.83
9149,20250324,6,7.4,252.31,76.44
9150,20240715,3,9.7,252.96,93.43
9151,20241219,1,8.7,266.55,102.94
9152,20240715,2,8.8,323.5,90.11
9153,20240413,4,6.7,221.53,91.23
9154,20240418,7,6.9,197.77,93.77
9155,20250331,1,8.2,321.66,120.47
9156,20241119,4,6.3,245.92,70.24
9157,20241025,3,7.5,328.18,92.28
9158,20250130,7,7.3,192.46,62.86
9159,20240403,7,6.3,248.42,70.31
9160,20240729,5,8.3,527.96,138.53
9161,20241004,1,9.6,327.16,124.72
9162,20240904,3,8.6,273.74,74.77
9163,20240807,4,7.3,244.66,77.89
9164,20241215,4,5.5,246.37,82.95
9165,20250329,4,6.1,254.48,65.52
9166,20240820,1,8.7,326.84,114.75
9167,20250115,3,8.7,327.39,83.27
9168,20250207,4,7.0,229.32,86.52
9169,20250104,4,7.2,248.07,70.2
9170,20250202,5,10.4,410.86,121.77
9171,20240424,3,7.5,289.2,107.83
9172,20240920,6,6.6,236.13,78.21
9173,20241019,3,8.6,262.67,81.42
9174,20240604,5,10.3,494.34,158.71
9175,20240923,4,5.0,263.83,71.72
9176,20241121,2,7.6,334.42,110.02
9177,20240912,6,7.1,214.48,76.21
9178,20240127,7,5.2,188.91,56.4
9179,20241024,4,5.5,256.4,78.94
9180,20241126,2,8.7,274.45,98.72
9181,20241204,6,6.2,266.58,62.27
9182,20240920,4,5.2,282.29,78.02
9183,20240228,3,7.5,254.8,68.63
9184,20240426,6,6.7,215.82,106.04
9185,20250319,3,7.7,309.89,74.54
9186,20241113,2,8.7,262.16,90.91
9187,20240119,1,9.5,316.93,89.37
9188,20241025,7,6.2,198.0,66.32
9189,20250319,1,9.1,352.19,113.07
9190,20250310,4,5.1,256.22,87.87
9191,20240324,5,8.6,428.53,143.36
9192,20241115,7,7.6,187.71,73.04
9193,20240306,4,5.2,218.54,89.1
9194,20241121,2,8.0,221.3,79.81
9195,20240820,7,5.5,176.67,76.57
9196,20241030,2,8.1,250.33,86.39
9197,20250205,7,7.9,190.53,60.83
9198,20240120,3,7.6,316.8,79.25
9199,20250326,4,5.7,256.15,83.37
9200,20240209,5,8.8,428.99,114.13
9201,20241223,7,6.3,207.98,66.29
9202,20240118,4,5.0,228.81,61.9
9203,20250130,4,5.1,188.16,64.58
9204,20240429,4,7.8,249.64,111.88
9205,20241204,1,9.5,321.58,99.35
9206,20240602,5,10.7,475.1,166.64
9207,20241218,4,7.7,232.49,67.51
9208,20241015,1,9.1,310.22,118.88
9209,20240513,4,5.0,198.64,101.47
9210,20250108,5,8.9,525.68,113.73
9211,20250317,3,8.0,314.93,83.17
9212,20240703,1,9.3,316.78,124.69
9213,20240507,2,6.9,245.67,121.24
9214,20240516,2,8.9,326.33,118.57
9215,20250128,1,9.4,328.98,111.67
9216,20250303,2,7.1,328.13,89.08
9217,20240629,2,7.3,263.29,109.49
9218,20240603,2,7.4,310.13,104.31
9219,20240321,5,9.7,510.65,131.03
9220,20240628,6,7.8,231.36,85.15
9221,20241205,7,6.5,146.97,59.6
9222,20240710,7,7.2,177.35,56.92
9223,20240630,2,8.4,279.63,108.05
9224,20240520,3,7.1,287.39,118.58
9225,20240607,7,6.4,194.43,91.05
9226,20240821,7,7.8,190.87,71.4
9227,20240830,5,9.4,513.92,146.03
9228,20240625,1,9.2,303.29,146.41
9229,20240721,4,6.2,238.49,74.11
9230,20250214,6,8.4,292.55,69.94
9231,20240113,7,5.1,194.85,70.51
9232,20250305,7,6.6,181.94,87.68
9233,20240220,1,8.6,342.36,101.58
9234,20250302,5,8.8,492.88,123.94
9235,20240831,2,8.7,258.92,100.55
9236,20241225,4,5.4,215.21,63.96
9237,20250109,4,5.4,241.46,74.68
9238,20241221,6,7.4,308.74,58.83
9239,20241130,4,6.4,258.63,80.97
9240,20240801,6,6.8,246.42,74.04
9241,20240119,6,8.0,263.46,67.27
9242,20241011,5,8.5,497.15,134.09
9243,20240327,1,8.1,330.36,125.9
9244,20240729,3,9.3,281.62,83.93
9245,20250326,4,5.9,210.65,88.59
9246,20240526,1,8.9,263.7,148.52
9247,20240113,1,9.2,395.07,110.76
9248,20240406,7,6.3,217.7,80.69
9249,20241209,7,5.1,197.89,61.38
9250,20240207,3,8.6,243.6,74.32
9251,20250222,3,9.4,274.68,65.87
9252,20240202,5,9.8,419.48,125.01
9253,20240214,3,7.9,307.44,71.03
9254,20240703,3,8.4,266.18,88.5
9255,20240218,7,5.4,146.08,67.64
9256,20250325,4,6.9,215.66,81.08
9257,20240323,1,8.0,306.16,111.93
9258,20240208,3,9.2,279.2,78.84
9259,20240216,2,6.0,275.46,80.38
9260,20240609,7,6.4,165.91,100.18
9261,20241212,5,9.2,417.78,114.1
9262,20240626,3,9.3,353.27,109.07
9263,20240712,3,8.6,286.34,89.84
9264,20240202,3,9.7,310.97,76.67
9265,20240625,3,8.7,270.91,90.2
9266,20240717,5,10.7,465.45,124.7
9267,20250128,4,6.6,236.13,76.38
9268,20250215,4,7.8,221.07,77.3
9269,20240329,5,10.5,480.15,143.19
9270,20241216,3,8.2,320.45,87.42
9271,20240620,7,6.6,204.38,89.42
9272,20250116,1,8.7,300.77,119.27
9273,20240925,6,6.8,251.77,65.96
9274,20240810,7,7.1,239.84,80.72
9275,20240129,3,9.6,228.01,74.05
9276,20240209,1,10.0,331.12,101.81
9277,20250127,7,5.1,212.37,54.1
9278,20240810,6,7.5,320.95,60.34
9279,20240820,2,7.2,301.4,87.07
9280,20250216,4,6.1,218.29,76.4
9281,20240511,4,7.6,178.16,95.74
9282,20241202,1,9.8,299.63,108.39
9283,20250206,2,6.1,322.54,68.18
9284,20250105,4,5.3,226.83,73.16
9285,20250307,2,6.1,295.18,103.79
9286,20240713,4,7.0,206.04,95.07
9287,20240906,1,8.5,394.61,109.19
9288,20240410,4,5.2,224.63,96.63
9289,20250301,4,7.4,228.87,73.87
9290,20250104,7,5.8,219.48,45.5
9291,20241109,1,8.6,276.1,131.35
9292,20241209,7,5.5,191.8,60.17
9293,20240228,5,10.5,585.28,111.72
9294,20240523,5,10.6,504.73,163.66
9295,20250116,4,5.5,197.15,73.56
9296,20240810,5,9.1,489.9,138.43
9297,20240415,7,6.9,202.49,89.22
9298,20240229,3,7.1,262.49,77.31
9299,20240713,5,9.5,475.66,131.17
9300,20250204,2,6.0,327.13,87.59
9301,20240710,3,7.4,337.43,100.46
9302,20241015,5,8.9,438.06,116.8
9303,20250105,3,7.6,275.31,77.11
9304,20250330,6,8.9,251.89,76.0
9305,20240413,3,8.0,226.22,104.73
9306,20240529,5,9.5,506.85,166.89
9307,20240919,2,7.0,299.73,90.1
9308,20241218,2,8.7,296.0,77.8
9309,20240917,3,7.8,241.49,77.56
9310,20240520,5,9.5,412.22,159.65
9311,20240809,2,7.2,276.67,97.15
9312,20240922,6,8.7,261.99,77.72
9313,20240521,5,9.6,501.61,162.03
9314,20240311,5,9.8,475.39,118.04
9315,20240607,4,6.5,221.81,97.5
9316,20240916,4,8.0,210.73,82.76
9317,20241231,4,7.8,167.45,69.59
9318,20240217,6,7.5,210.04,68.36
9319,20240303,5,9.2,489.34,126.51
9320,20240415,6,7.8,294.27,94.65
9321,20240507,1,8.5,415.2,151.64
9322,20240916,5,10.0,511.32,142.5
9323,20240725,2,6.7,245.9,83.2
9324,20240226,2,7.2,246.44,69.16
9325,20240204,2,7.3,247.99,73.18
9326,20241219,1,8.5,379.92,107.43
9327,20240521,3,9.0,289.31,104.05
9328,20240317,5,10.4,412.36,130.84
9329,20250211,4,5.7,199.35,81.03
9330,20240123,2,6.5,308.67,70.46
9331,20250112,6,8.3,232.52,65.33
9332,20250312,2,6.9,267.75,99.42
9333,20240424,3,9.3,279.88,107.48
9334,20240726,7,7.7,198.54,56.54
9335,20240408,3,7.2,304.32,104.03
9336,20240127,3,8.1,274.44,56.15
9337,20240407,5,9.8,461.27,156.97
9338,20240920,2,6.3,293.05,86.15
9339,20240609,1,8.6,320.82,149.98
9340,20240331,1,8.6,332.03,111.29
9341,20240929,3,7.8,260.98,93.67
9342,20250317,1,8.6,276.08,122.25
9343,20240417,5,9.8,443.63,166.77
9344,20240302,1,8.6,350.6,122.92
9345,20240318,3,9.7,337.53,99.37
9346,20241012,1,8.5,372.43,110.47
9347,20240905,2,7.5,244.94,78.89
9348,20240215,5,8.0,430.53,117.29
9349,20240505,5,10.2,519.28,141.96
9350,20250204,5,10.0,513.15,124.08
9351,20240713,2,8.4,284.75,85.09
9352,20241108,7,5.5,168.21,82.64
9353,20240513,6,7.3,189.63,94.3
9354,20240702,2,8.3,311.37,92.72
9355,20240310,2,8.3,250.38,90.91
9356,20241221,4,5.4,205.23,64.98
9357,20240412,5,8.0,458.61,179.22
9358,20241221,6,6.1,197.83,59.8
9359,20250309,3,8.0,244.01,92.53
9360,20240307,1,9.3,248.7,115.75
9361,20240611,4,5.8,209.53,96.38
9362,20240420,1,9.3,304.3,150.01
9363,20240905,1,9.7,329.3,118.13
9364,20250206,2,6.1,301.58,81.06
9365,20241126,4,8.0,269.6,94.17
9366,20240522,3,9.4,280.36,109.22
9367,20241019,1,9.1,349.48,120.74
