log_id,date_key,stage_id,rework_reason,man_hours_lost,parts_cost_lost
8732,20241119,6,Supplier defect,21.0,2926.04
8733,20250102,4,Power fluctuation,12.4,2245.51
8734,20240715,5,Material defect,10.5,2601.71
8735,20240405,2,Machine calibration,11.6,2719.05
8736,20250101,4,Process deviation,9.9,1656.62
8737,20240320,5,Equipment failure,7.6,4815.11
8738,20241119,5,Power fluctuation,13.1,2492.03
8739,20241110,5,Machine calibration,10.8,2249.78
8740,20250127,7,Operator error,6.7,2213.28
8741,20250114,2,Supplier defect,20.0,5047.11
8742,20240709,7,Operator error,8.3,1172.2
8743,20240605,2,Equipment failure,17.9,4293.03
8744,20250120,4,Tooling wear,15.5,2540.35
8745,20250215,4,Machine calibration,7.6,1512.49
8746,20250201,3,Machine calibration,7.7,2395.93
8747,20240223,5,Quality rejection,6.0,1293.48
8748,20240227,1,Tooling wear,8.2,2754.86
8749,20240711,7,Process deviation,11.4,1789.77
8750,20240411,3,Supplier defect,23.9,4172.9
8751,20240903,4,Process deviation,9.8,1993.26
8752,20250224,4,Tooling wear,8.4,2705.05
8753,20240617,6,Material defect,20.7,3199.11
8754,20241224,3,Machine calibration,8.2,1828.55
8755,20250313,5,Operator error,10.2,1599.88
8756,20241205,5,Process deviation,8.1,1908.32
8757,20250305,4,Tooling wear,12.5,2362.3
8758,20240117,6,Machine calibration,11.6,1512.09
8759,20240116,4,Machine calibration,14.8,1833.92
8760,20250321,1,Equipment failure,16.4,4927.92
8761,20240619,3,Quality rejection,7.9,1597.92
8762,20240713,7,Material defect,17.4,1837.62
8763,20241125,2,Design mismatch,10.8,2838.07
8764,20240622,4,Supplier defect,11.6,3603.53
8765,20240309,1,Supplier defect,18.0,3544.98
8766,20240425,6,Power fluctuation,9.1,1855.98
8767,20240929,4,Operator error,8.7,1193.41
8768,20240109,2,Tooling wear,13.1,2596.94
8769,20240618,3,Equipment failure,17.7,4382.24
8770,20241105,1,Supplier defect,14.5,3851.99
8771,20240719,4,Process deviation,7.3,1692.98
8772,20240801,4,Tooling wear,12.8,2345.96
8773,20240207,5,Material defect,14.4,3950.35
8774,20240730,2,Tooling wear,9.1,1974.22
8775,20241029,7,Material defect,16.6,2386.45
8776,20240629,3,Process deviation,8.7,1821.33
8777,20240212,4,Tooling wear,13.0,2077.44
8778,20240518,4,Quality rejection,6.3,1530.94
8779,20250131,7,Quality rejection,6.8,1430.12
8780,20250215,3,Machine calibration,11.7,2249.77
8781,20240620,1,Supplier defect,14.3,3566.13
8782,20250124,3,Operator error,4.7,1799.76
8783,20240929,3,Supplier defect,17.4,5083.49
8784,20240108,3,Material defect,12.3,2152.66
8785,20240603,4,Design mismatch,8.7,2753.71
8786,20240725,2,Design mismatch,16.0,2800.5
8787,20240728,1,Material defect,17.8,3524.98
8788,20240728,7,Material defect,15.1,3067.37
8789,20241217,6,Design mismatch,17.8,2292.97
8790,20241031,5,Machine calibration,13.6,2100.27
8791,20240119,4,Tooling wear,8.3,2384.92
8792,20250126,7,Power fluctuation,13.8,2383.11
8793,20240811,6,Power fluctuation,10.6,2696.92
8794,20250218,5,Machine calibration,12.2,2238.76
8795,20240220,5,Equipment failure,17.8,3863.66
8796,20240306,1,Tooling wear,12.4,2444.66
8797,20240207,5,Material defect,23.8,2359.77
8798,20240702,4,Design mismatch,13.6,2430.66
8799,20240907,5,Equipment failure,24.3,4363.18
8800,20240419,5,Machine calibration,11.2,1294.79
8801,20241221,5,Quality rejection,7.7,1174.09
8802,20241010,4,Tooling wear,7.1,2855.54
8803,20240529,3,Operator error,11.3,1696.95
8804,20240822,4,Machine calibration,11.1,1636.9
8805,20240114,6,Equipment failure,16.1,3569.19
8806,20240916,5,Material defect,15.3,2389.37
8807,20241023,5,Quality rejection,8.4,1542.48
8808,20240517,7,Operator error,8.0,1642.83
8809,20240303,3,Equipment failure,28.1,4793.42
8810,20241226,4,Power fluctuation,14.4,2566.27
8811,20240606,4,Machine calibration,10.4,2289.24
8812,20240825,4,Machine calibration,12.5,2157.4
8813,20241222,5,Machine calibration,4.8,1527.89
8814,20240530,1,Tooling wear,15.2,1600.66
8815,20240715,6,Quality rejection,5.1,1071.48
8816,20240514,5,Operator error,3.4,1709.63
8817,20250226,2,Process deviation,9.7,1625.63
8818,20240221,3,Machine calibration,13.2,1321.08
8819,20250318,2,Equipment failure,16.9,3571.59
8820,20250108,7,Quality rejection,10.5,1414.02
8821,20250211,2,Power fluctuation,12.2,2144.79
8822,20240926,6,Power fluctuation,8.9,2462.61
8823,20240616,1,Tooling wear,14.3,3123.01
8824,20240508,3,Design mismatch,8.4,2196.78
8825,20241024,6,Supplier defect,13.6,4624.71
8826,20250207,6,Equipment failure,15.4,5122.19
8827,20240730,3,Machine calibration,6.2,2117.7
8828,20240826,2,Process deviation,9.1,1417.12
8829,20240814,4,Material defect,16.6,2945.54
8830,20240823,2,Power fluctuation,13.0,2480.31
8831,20240628,7,Operator error,7.4,1617.26
8832,20240422,1,Tooling wear,16.4,2089.49
8833,20240409,1,Equipment failure,17.2,4437.67
8834,20240924,3,Process deviation,9.9,1209.66
8835,20241217,6,Quality rejection,5.8,1269.58
8836,20250127,3,Equipment failure,27.6,4200.95
8837,20240201,1,Supplier defect,8.8,4379.94
8838,20240522,4,Tooling wear,14.6,2003.97
8839,20240921,7,Tooling wear,14.0,2321.9
8840,20240313,1,Equipment failure,24.0,5546.69
8841,20240511,7,Material defect,15.5,2213.53
8842,20241023,6,Equipment failure,14.6,3792.08
8843,20241006,7,Operator error,7.8,1359.94
8844,20240605,1,Material defect,14.6,2419.86
8845,20240713,4,Supplier defect,14.2,3431.45
8846,20241104,1,Supplier defect,20.3,2283.15
8847,20240426,5,Design mismatch,9.9,2645.68
8848,20240114,2,Tooling wear,9.4,2455.36
8849,20240922,4,Process deviation,12.0,1399.47
8850,20250103,7,Quality rejection,4.2,1379.86
8851,20240114,1,Machine calibration,8.3,1961.97
8852,20240716,1,Tooling wear,15.1,2671.18
8853,20240922,1,Quality rejection,5.2,1294.52
8854,20240106,6,Material defect,9.3,2119.49
8855,20241205,5,Operator error,4.3,1022.38
8856,20250224,6,Design mismatch,11.7,2872.12
8857,20240924,2,Material defect,16.1,3113.14
8858,20240702,1,Process deviation,10.0,1225.58
8859,20240409,1,Material defect,16.8,3452.59
8860,20240404,2,Supplier defect,21.6,3555.45
8861,20240603,5,Operator error,8.2,1774.41
8862,20240428,4,Power fluctuation,5.0,2276.79
8863,20240727,1,Process deviation,7.5,1659.44
8864,20240725,6,Operator error,7.0,1638.8
8865,20241118,1,Material defect,18.8,3581.81
8866,20241010,3,Design mismatch,17.9,2629.23
8867,20241113,6,Process deviation,13.2,2283.29
8868,20240206,5,Design mismatch,14.6,2552.69
8869,20240221,1,Supplier defect,14.6,2433.15
8870,20240426,4,Operator error,7.5,1520.92
8871,20240525,3,Process deviation,10.6,1222.55
8872,20250131,5,Operator error,9.9,2161.21
8873,20240414,3,Process deviation,9.4,1531.82
8874,20240331,7,Power fluctuation,15.4,2136.78
8875,20240515,1,Supplier defect,10.2,3477.93
8876,20240716,3,Supplier defect,13.5,4256.6
8877,20241206,4,Machine calibration,9.0,1750.85
8878,20240317,2,Tooling wear,8.3,2123.16
8879,20240412,6,Quality rejection,6.4,1557.04
8880,20250308,5,Tooling wear,7.5,1536.81
8881,20240106,6,Supplier defect,20.0,3100.2
8882,20240922,5,Quality rejection,9.9,1203.5
8883,20250203,4,Equipment failure,21.1,3642.76
8884,20241008,3,Tooling wear,10.6,1876.45
8885,20240609,6,Design mismatch,18.8,2856.2
8886,20240404,7,Equipment failure,22.0,5209.42
8887,20240609,2,Power fluctuation,13.9,2242.4
8888,20240112,6,Quality rejection,5.0,946.1
8889,20240706,1,Machine calibration,12.5,2201.52
8890,20240322,3,Machine calibration,9.2,2638.99
8891,20240119,5,Quality rejection,3.2,1495.54
8892,20240413,5,Quality rejection,4.8,1519.28
8893,20240912,7,Quality rejection,8.0,1599.07
8894,20241106,5,Material defect,8.4,3730.46
8895,20240504,5,Equipment failure,18.2,3879.56
8896,20240712,7,Machine calibration,12.5,2522.79
8897,20240424,2,Tooling wear,11.7,2105.99
8898,20250214,7,Quality rejection,4.7,1179.96
8899,20250116,5,Supplier defect,17.2,3103.18
8900,20240730,2,Material defect,19.0,3503.42
8901,20250312,5,Tooling wear,12.9,2363.11
8902,20241001,6,Quality rejection,6.1,1216.54
8903,20240121,4,Operator error,5.6,1185.11
8904,20250215,1,Supplier defect,15.5,3225.63
8905,20250120,7,Power fluctuation,11.4,1976.55
8906,20241013,4,Tooling wear,11.7,2311.17
8907,20240606,5,Equipment failure,15.9,5640.4
8908,20250320,2,Power fluctuation,13.2,1972.96
8909,20240414,3,Tooling wear,9.4,2128.61
8910,20240326,2,Material defect,18.5,3532.71
8911,20250111,1,Tooling wear,10.1,2218.91
8912,20240813,7,Machine calibration,4.3,2392.12
8913,20240506,7,Supplier defect,15.4,4030.92
8914,20241004,7,Equipment failure,11.1,4412.14
8915,20250309,2,Tooling wear,16.3,2385.64
8916,20240501,3,Machine calibration,11.7,2732.06
8917,20250215,3,Supplier defect,14.6,3967.16
8918,20240601,1,Supplier defect,9.8,4087.24
8919,20240426,1,Process deviation,11.7,2005.47
8920,20241201,7,Operator error,7.0,1972.33
8921,20240302,3,Operator error,10.6,1820.22
8922,20240728,1,Material defect,12.3,2903.94
8923,20241028,1,Supplier defect,17.9,4816.37
8924,20240415,5,Supplier defect,16.7,3696.43
8925,20241003,3,Material defect,11.2,3064.38
8926,20250107,5,Machine calibration,7.9,2301.06
8927,20240520,3,Equipment failure,19.6,4492.05
8928,20240717,6,Tooling wear,11.7,2193.1
8929,20240607,5,Power fluctuation,1.0,2530.38
8930,20241026,1,Design mismatch,13.6,2910.36
8931,20240824,2,Tooling wear,17.5,2250.56
8932,20250323,7,Equipment failure,27.3,3110.22
8933,20240216,1,Process deviation,12.2,1798.77
8934,20240506,6,Quality rejection,8.3,1459.39
8935,20240906,6,Supplier defect,17.6,4099.97
8936,20250108,7,Equipment failure,15.7,3801.64
8937,20241121,7,Quality rejection,9.7,1150.49
8938,20250205,3,Design mismatch,13.0,2770.67
8939,20240422,6,Quality rejection,3.9,1827.96
8940,20240601,4,Design mismatch,11.3,2182.34
8941,20241115,2,Machine calibration,8.2,1936.46
8942,20240514,7,Quality rejection,9.0,1313.53
8943,20240517,1,Design mismatch,15.4,3144.86
8944,20241030,4,Quality rejection,7.7,1275.82
8945,20240902,6,Machine calibration,13.9,1833.75
8946,20250110,1,Machine calibration,11.0,1939.49
8947,20240113,2,Process deviation,6.8,1615.54
8948,20240715,5,Material defect,17.5,4673.9
8949,20240820,5,Machine calibration,10.8,2130.29
8950,20240912,4,Supplier defect,11.7,5286.46
8951,20241204,3,Process deviation,7.9,2128.67
8952,20250326,3,Equipment failure,16.1,4099.36
8953,20240727,2,Power fluctuation,9.2,1859.96
8954,20250206,1,Operator error,9.7,1990.09
8955,20250202,7,Operator error,4.4,1975.32
8956,20240814,6,Power fluctuation,16.3,1507.99
8957,20250330,5,Equipment failure,7.1,4248.89
8958,20250220,4,Machine calibration,7.8,2367.18
8959,20240919,2,Power fluctuation,12.9,2557.97
8960,20240501,5,Process deviation,9.6,1723.66
8961,20241013,1,Tooling wear,11.9,2008.77
8962,20250324,1,Tooling wear,15.6,2626.53
8963,20240925,3,Tooling wear,12.7,2153.94
8964,20240401,6,Power fluctuation,13.0,2408.1
8965,20241201,4,Power fluctuation,11.8,1861.5
8966,20240627,3,Tooling wear,15.0,2096.5
8967,20240125,1,Machine calibration,10.2,1497.78
8968,20241210,4,Design mismatch,18.3,3104.87
8969,20240329,6,Machine calibration,5.5,1487.78
8970,20240916,4,Process deviation,8.5,1918.33
8971,20241220,2,Supplier defect,11.2,3577.4
8972,20241120,5,Operator error,9.3,2010.8
8973,20240107,5,Process deviation,11.0,1673.98
8974,20240509,1,Process deviation,8.2,1392.49
8975,20240225,4,Tooling wear,13.6,2221.68
8976,20241107,5,Material defect,13.4,3907.51
8977,20241022,5,Quality rejection,7.6,1263.56
8978,20250127,4,Process deviation,5.9,1868.05
8979,20250111,1,Design mismatch,9.3,2182.67
8980,20240925,1,Supplier defect,16.7,3944.99
8981,20240407,2,Tooling wear,11.3,2469.14
8982,20241210,3,Operator error,10.7,1566.54
8983,20240901,7,Quality rejection,6.8,1490.97
8984,20240710,5,Tooling wear,17.2,2873.07
8985,20240926,1,Material defect,18.1,2490.88
8986,20240223,3,Material defect,19.0,3095.93
8987,20240413,3,Operator error,9.2,2097.26
8988,20240804,4,Machine calibration,10.6,1904.21
8989,20240306,1,Supplier defect,16.3,3944.62
8990,20240108,1,Supplier defect,11.8,3791.08
8991,20240724,5,Quality rejection,8.9,809.87
8992,20241115,2,Supplier defect,15.0,3873.45
8993,20241213,4,Tooling wear,12.4,2167.43
8994,20250107,5,Operator error,7.7,1710.49
8995,20240713,5,Supplier defect,14.8,4179.02
8996,20250124,1,Tooling wear,13.5,2974.19
8997,20240208,2,Power fluctuation,10.4,2282.19
8998,20240717,3,Machine calibration,12.2,2015.09
8999,20250203,5,Process deviation,8.7,2044.47
9000,20240526,3,Operator error,11.6,1965.97
9001,20240707,4,Process deviation,12.5,2017.23
9002,20240729,7,Equipment failure,20.1,3827.59
9003,20241102,2,Machine calibration,14.1,2245.02
9004,20240119,4,Machine calibration,7.2,2162.2
9005,20240223,1,Operator error,5.7,1046.1
9006,20240807,1,Power fluctuation,14.6,2698.56
9007,20241117,4,Tooling wear,14.3,2995.62
9008,20240525,6,Quality rejection,4.1,1240.41
9009,20240919,6,Quality rejection,6.0,1134.76
9010,20240611,5,Equipment failure,28.3,3132.37
9011,20250202,5,Supplier defect,13.2,3257.2
9012,20240812,2,Supplier defect,16.4,4065.35
9013,20250310,1,Tooling wear,16.2,2510.68
9014,20240529,2,Quality rejection,9.7,1749.86
9015,20241229,7,Process deviation,9.0,1379.71
9016,20250221,1,Supplier defect,15.6,4503.19
9017,20240415,7,Power fluctuation,12.7,2151.14
9018,20250128,5,Quality rejection,5.9,1362.76
9019,20240130,2,Machine calibration,12.2,2032.16
9020,20240625,2,Supplier defect,12.4,3857.07
9021,20250219,5,Operator error,7.7,1221.07
9022,20240726,2,Material defect,5.8,1150.1
9023,20240323,2,Power fluctuation,11.0,2458.51
9024,20250217,3,Operator error,9.8,1733.67
9025,20240415,3,Equipment failure,23.3,4843.89
9026,20240712,2,Supplier defect,16.5,3767.75
9027,20240403,2,Material defect,13.7,3613.38
9028,20240301,3,Material defect,10.1,3319.3
9029,20240811,3,Process deviation,10.4,2238.8
9030,20240613,7,Machine calibration,9.7,2248.89
9031,20241211,4,Machine calibration,8.0,1981.85
9032,20240716,4,Process deviation,10.0,2069.64
9033,20240310,4,Design mismatch,12.6,3230.87
9034,20240729,4,Power fluctuation,8.0,2245.34
9035,20250220,7,Material defect,9.5,2819.88
9036,20240102,2,Power fluctuation,10.0,2901.2
9037,20240720,7,Process deviation,12.3,1492.94
9038,20240115,6,Quality rejection,5.4,1173.03
9039,20250327,3,Power fluctuation,10.7,1887.79
9040,20241218,5,Tooling wear,6.9,1740.36
9041,20240715,3,Tooling wear,6.1,2232.95
9042,20240217,4,Material defect,15.0,3197.78
9043,20250217,5,Quality rejection,5.0,1230.8
9044,20240612,5,Machine calibration,12.9,2469.47
9045,20241017,1,Machine calibration,14.2,1831.95
9046,20240509,6,Design mismatch,10.6,2595.91
9047,20250204,6,Machine calibration,13.3,2056.43
9048,20240909,1,Tooling wear,7.1,2825.56
9049,20240615,2,Supplier defect,22.6,3671.69
9050,20250122,4,Material defect,16.7,3848.71
9051,20240409,1,Operator error,7.0,2258.82
9052,20240115,6,Design mismatch,17.2,2839.18
9053,20240606,4,Equipment failure,20.7,3753.27
9054,20241129,2,Process deviation,9.0,2156.14
9055,20240122,4,Machine calibration,12.1,1737.92
9056,20240329,2,Tooling wear,14.7,2738.32
9057,20240109,5,Process deviation,6.1,2103.63
9058,20240726,6,Tooling wear,14.2,2974.1
9059,20250227,1,Power fluctuation,7.7,1889.93
9060,20240105,2,Material defect,13.8,3203.72
9061,20240715,4,Equipment failure,1.0,4723.2
9062,20240223,7,Quality rejection,4.5,1203.56
9063,20240121,7,Material defect,12.1,2614.16
9064,20240331,2,Material defect,17.4,1806.67
9065,20250317,3,Equipment failure,18.2,4165.47
9066,20241228,4,Quality rejection,8.8,1651.3
9067,20250317,7,Operator error,10.4,1507.98
9068,20241006,5,Supplier defect,11.8,3391.69
9069,20240807,6,Process deviation,7.5,1562.86
9070,20241231,1,Machine calibration,11.9,2275.03
9071,20240825,1,Power fluctuation,17.9,2341.04
9072,20240820,1,Process deviation,6.4,1724.13
9073,20240530,6,Power fluctuation,7.3,2090.04
9074,20250331,7,Supplier defect,20.1,3767.55
9075,20240102,6,Quality rejection,5.5,993.22
9076,20241021,7,Operator error,6.1,1401.68
9077,20240102,4,Power fluctuation,13.1,1953.36
9078,20250302,3,Tooling wear,14.8,2095.87
9079,20250113,6,Quality rejection,8.7,1461.35
9080,20240423,4,Material defect,16.3,3690.97
9081,20240221,3,Machine calibration,8.4,2194.03
9082,20241123,7,Operator error,11.8,1262.69
9083,20250306,6,Machine calibration,10.3,1606.36
9084,20250308,1,Material defect,10.7,3279.74
9085,20240531,3,Design mismatch,16.3,3489.07
9086,20241221,6,Machine calibration,12.2,2086.81
9087,20241025,6,Process deviation,9.8,1815.58
9088,20240509,3,Process deviation,9.2,1239.79
9089,20250315,6,Quality rejection,6.3,1830.06
9090,20250213,6,Process deviation,8.7,1962.0
9091,20240406,7,Machine calibration,7.4,2045.13
9092,20240619,2,Supplier defect,10.6,3598.83
9093,20241008,5,Quality rejection,8.7,1579.6
9094,20241228,6,Quality rejection,4.4,1217.35
9095,20240827,2,Supplier defect,15.9,2968.72
9096,20241019,3,Machine calibration,7.5,1615.31
9097,20240206,6,Design mismatch,13.9,2948.48
9098,20241128,5,Operator error,5.9,1503.75
9099,20240212,5,Quality rejection,3.7,1548.96
9100,20240613,1,Operator error,8.1,1364.52
9101,20240911,3,Supplier defect,17.9,3943.76
9102,20240730,3,Design mismatch,12.2,2101.27
9103,20240305,4,Material defect,12.3,3252.86
9104,20240710,6,Tooling wear,9.7,2680.1
9105,20241031,2,Machine calibration,13.1,2075.25
9106,20241230,3,Design mismatch,18.6,2575.53
9107,20241002,7,Supplier defect,20.9,4034.33
9108,20240824,7,Operator error,10.0,1993.64
9109,20240301,4,Tooling wear,7.6,2378.32
9110,20240504,7,Supplier defect,10.9,3081.76
9111,20241205,2,Material defect,14.6,4256.78
9112,20240228,3,Quality rejection,9.7,1194.86
9113,20240714,5,Operator error,9.1,2284.11
9114,20240618,7,Design mismatch,9.8,3491.17
9115,20241228,1,Operator error,6.6,1687.6
9116,20240203,5,Tooling wear,13.6,2726.69
9117,20240909,6,Quality rejection,8.2,1137.78
9118,20240114,4,Quality rejection,6.9,1200.35
9119,20250118,4,Supplier defect,17.8,3910.15
9120,20240429,7,Operator error,10.3,1189.84
9121,20241104,3,Process deviation,8.8,2357.96
9122,20240521,4,Tooling wear,7.9,2352.86
9123,20240202,5,Tooling wear,9.4,2855.47
9124,20250109,3,Operator error,8.8,1216.7
9125,20250127,2,Machine calibration,8.9,1465.54
9126,20240910,3,Supplier defect,24.5,4584.1
9127,20240819,4,Equipment failure,22.6,2699.22
9128,20250329,4,Design mismatch,17.3,2219.29
9129,20240615,7,Power fluctuation,7.9,2141.4
9130,20241206,3,Material defect,17.7,2880.82
9131,20240106,4,Power fluctuation,8.2,2206.41
9132,20241101,4,Tooling wear,13.1,1653.37
9133,20250314,4,Equipment failure,15.4,5363.83
9134,20240317,6,Design mismatch,15.5,3640.43
9135,20240920,5,Power fluctuation,12.9,2533.39
9136,20240414,2,Machine calibration,15.1,1864.82
9137,20250202,6,Design mismatch,12.3,3153.94
9138,20240412,2,Material defect,13.4,2289.81
9139,20240324,3,Design mismatch,16.6,2545.3
9140,20240923,5,Supplier defect,19.9,4459.95
9141,20240513,1,Tooling wear,9.5,2775.4
9142,20250313,7,Power fluctuation,13.6,2938.49
9143,20240428,2,Material defect,15.1,2884.21
9144,20240112,7,Power fluctuation,11.6,2712.29
9145,20240629,4,Operator error,10.8,1298.36
9146,20250215,7,Tooling wear,10.9,2438.01
9147,20240308,7,Power fluctuation,9.2,2031.31
9148,20250211,5,Process deviation,8.5,2266.9
9149,20240205,4,Tooling wear,10.2,3003.53
9150,20240515,4,Supplier defect,16.8,3406.32
9151,20240714,7,Supplier defect,18.0,2953.92
9152,20240830,2,Machine calibration,9.0,2146.2
9153,20241226,3,Quality rejection,4.0,1152.7
9154,20240723,4,Equipment failure,27.3,3369.64
9155,20240510,4,Supplier defect,17.2,2915.2
9156,20240217,5,Supplier defect,26.4,4673.49
9157,20241030,6,Design mismatch,12.1,3253.97
9158,20240214,7,Material defect,12.9,3935.32
